id,recordingid,shotid,sequenceid,url,date,format,camera,subjectid,glasses,source1,emotion,source2,rank,lefteye,righteye,nose,mouth,yaw,pitch,stageid,weather,collectionid,environmentid,sensorid,illuminantid,illuminantid1,illuminantid2,state,fileid,by_user,lastcheck,date_added,added_by,comment,temp_collectionid,enrolled_date,fileid,userkey,checksum,extension,size,lastcheck,rank,fstate,subjectid,gender,source1,YOB,source2,race,source3,sequence,date_added,s_irises,ethnicity
44257,nd5R55147,2008-092-052-post-mugshot.JPG,05508d3,NULL,04_01_2008,jpeg,NULL,nd1S05508,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235075,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235075,2008-092-052-post-mugshot.JPG,70618cc2fe9b1f542ea1f50c9ef3f3db,jpg,864374,05_16_2012,0,ok,nd1S05508,Female,Given,1987,Given,White,Retrospectively,184,02_12_2010,198223,NULL
44258,nd5R55148,2008-092-052-pre-activity-still.NEF,05508d4,NULL,04_01_2008,nef,NULL,nd1S05508,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235076,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235076,2008-092-052-pre-activity-still.,9002f629053ac74d148f396e4b15849b,nef,8652759,05_16_2012,0,ok,nd1S05508,Female,Given,1987,Given,White,Retrospectively,184,02_12_2010,198223,NULL
44255,nd5R55149,2008-092-052-passport.NEF,05508d5,NULL,04_01_2008,nef,NULL,nd1S05508,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235073,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235073,2008-092-052-passport.NEF,05dcb7c21cf13c5dcce1dfea9c455684,nef,5414273,05_16_2012,0,ok,nd1S05508,Female,Given,1987,Given,White,Retrospectively,184,02_12_2010,198223,NULL
44254,nd5R55150,2008-092-052-hq.NEF,05508d6,NULL,04_01_2008,nef,NULL,nd1S05508,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235072,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235072,2008-092-052-hq.NEF,f103308c808132e782d58ac6f9da567f,nef,8616620,05_16_2012,0,ok,nd1S05508,Female,Given,1987,Given,White,Retrospectively,184,02_12_2010,198223,NULL
44252,nd5R55151,2008-092-051-pre-mugshot.JPG,05478d1,NULL,04_01_2008,jpeg,NULL,nd1S05478,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235070,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235070,2008-092-051-pre-mugshot.JPG,f9e672decb0f2298cf2c9f92339c381f,jpg,874529,05_16_2012,0,ok,nd1S05478,Female,Given,1988,Given,White,Retrospectively,620,07_12_2010,198217,NULL
44253,nd5R55152,2008-092-052-face-closeup.NEF,05508d7,NULL,04_01_2008,nef,NULL,nd1S05508,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235071,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235071,2008-092-052-face-closeup.NEF,ed0bb86664b0716dd458fcf5fc0ba944,nef,8479740,05_16_2012,0,ok,nd1S05508,Female,Given,1987,Given,White,Retrospectively,184,02_12_2010,198223,NULL
44251,nd5R55153,2008-092-051-pre-activity-still.NEF,05478d2,NULL,04_01_2008,nef,NULL,nd1S05478,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235069,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235069,2008-092-051-pre-activity-still.,c8e9d2e7df6b024230e4eb6b70aab22d,nef,8882689,05_16_2012,0,ok,nd1S05478,Female,Given,1988,Given,White,Retrospectively,620,07_12_2010,198217,NULL
44249,nd5R55154,2008-092-051-post-activity-still.NEF,05478d3,NULL,04_01_2008,nef,NULL,nd1S05478,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235067,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235067,2008-092-051-post-activity-still,cda279674ed7867ccccff183955242c5,nef,8653041,05_04_2012,0,ok,nd1S05478,Female,Given,1988,Given,White,Retrospectively,620,07_12_2010,198217,NULL
44250,nd5R55155,2008-092-051-post-mugshot.JPG,05478d4,NULL,04_01_2008,jpeg,NULL,nd1S05478,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235068,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235068,2008-092-051-post-mugshot.JPG,7b2fbecd9bfe242e1a9eece804595625,jpg,875570,05_16_2012,0,ok,nd1S05478,Female,Given,1988,Given,White,Retrospectively,620,07_12_2010,198217,NULL
44247,nd5R55156,2008-092-051-hq.NEF,05478d5,NULL,04_01_2008,nef,NULL,nd1S05478,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235065,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235065,2008-092-051-hq.NEF,7d5700a18d88f680cc5a56408d377edd,nef,8603117,05_16_2012,0,ok,nd1S05478,Female,Given,1988,Given,White,Retrospectively,620,07_12_2010,198217,NULL
44248,nd5R55157,2008-092-051-passport.NEF,05478d6,NULL,04_01_2008,nef,NULL,nd1S05478,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235066,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235066,2008-092-051-passport.NEF,74df02673f4bf7d56cafa51bbc6fb3f7,nef,5264033,05_16_2012,0,ok,nd1S05478,Female,Given,1988,Given,White,Retrospectively,620,07_12_2010,198217,NULL
44246,nd5R55158,2008-092-051-face-closeup.NEF,05478d7,NULL,04_01_2008,nef,NULL,nd1S05478,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235064,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235064,2008-092-051-face-closeup.NEF,82b7bcb1585fa463a31bc4650697ac76,nef,8487435,05_16_2012,0,ok,nd1S05478,Female,Given,1988,Given,White,Retrospectively,620,07_12_2010,198217,NULL
44245,nd5R55159,2008-092-050-pre-mugshot.JPG,05316d1,NULL,04_01_2008,jpeg,NULL,nd1S05316,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235063,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235063,2008-092-050-pre-mugshot.JPG,7562f1cb44b6b74c7230e361ca442ea3,jpg,878607,05_16_2012,0,ok,nd1S05316,Male,Given,1988,Given,White,Retrospectively,254,07_12_2010,189658,NULL
44242,nd5R55160,2008-092-050-post-activity-still.NEF,05316d2,NULL,04_01_2008,nef,NULL,nd1S05316,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235060,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235060,2008-092-050-post-activity-still,552e7aa2dfbc02427f2651471141de0f,nef,8594468,05_16_2012,0,ok,nd1S05316,Male,Given,1988,Given,White,Retrospectively,254,07_12_2010,189658,NULL
44243,nd5R55161,2008-092-050-post-mugshot.JPG,05316d3,NULL,04_01_2008,jpeg,NULL,nd1S05316,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235061,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235061,2008-092-050-post-mugshot.JPG,62ce3cea15badf1ea1b4c754c0da02c5,jpg,861757,05_16_2012,0,ok,nd1S05316,Male,Given,1988,Given,White,Retrospectively,254,07_12_2010,189658,NULL
44244,nd5R55162,2008-092-050-pre-activity-still.NEF,05316d4,NULL,04_01_2008,nef,NULL,nd1S05316,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235062,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235062,2008-092-050-pre-activity-still.,efa047fbc6f7796ebc9f630f9a542281,nef,9068563,05_16_2012,0,ok,nd1S05316,Male,Given,1988,Given,White,Retrospectively,254,07_12_2010,189658,NULL
44241,nd5R55163,2008-092-050-passport.NEF,05316d5,NULL,04_01_2008,nef,NULL,nd1S05316,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235059,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235059,2008-092-050-passport.NEF,61add8f8d389b3460134548b0c570b0e,nef,5533876,05_16_2012,0,ok,nd1S05316,Male,Given,1988,Given,White,Retrospectively,254,07_12_2010,189658,NULL
44240,nd5R55164,2008-092-050-hq.NEF,05316d6,NULL,04_01_2008,nef,NULL,nd1S05316,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235058,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235058,2008-092-050-hq.NEF,a042b14579194846ae62b436c82e26eb,nef,8979435,05_02_2012,0,ok,nd1S05316,Male,Given,1988,Given,White,Retrospectively,254,07_12_2010,189658,NULL
44238,nd5R55165,2008-092-049-pre-mugshot.JPG,05477d1,NULL,04_01_2008,jpeg,NULL,nd1S05477,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235056,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235056,2008-092-049-pre-mugshot.JPG,c292c84ad149881303ec72efd5cddb60,jpg,866939,05_16_2012,0,ok,nd1S05477,Female,Given,1987,Given,White,Retrospectively,608,02_12_2010,197953,NULL
44239,nd5R55166,2008-092-050-face-closeup.NEF,05316d7,NULL,04_01_2008,nef,NULL,nd1S05316,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235057,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235057,2008-092-050-face-closeup.NEF,49dd1d11320cdc7e019529e08d60111b,nef,8624766,05_16_2012,0,ok,nd1S05316,Male,Given,1988,Given,White,Retrospectively,254,07_12_2010,189658,NULL
44237,nd5R55167,2008-092-049-pre-activity-still.NEF,05477d2,NULL,04_01_2008,nef,NULL,nd1S05477,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235055,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235055,2008-092-049-pre-activity-still.,827ca2bacbdb67432c647aaae8ce1b34,nef,8770606,05_16_2012,0,ok,nd1S05477,Female,Given,1987,Given,White,Retrospectively,608,02_12_2010,197953,NULL
44235,nd5R55168,2008-092-049-post-activity-still.NEF,05477d3,NULL,04_01_2008,nef,NULL,nd1S05477,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235053,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235053,2008-092-049-post-activity-still,bb6b29b13183b65ddb70fa5b5ed8265d,nef,8760324,05_16_2012,0,ok,nd1S05477,Female,Given,1987,Given,White,Retrospectively,608,02_12_2010,197953,NULL
44236,nd5R55169,2008-092-049-post-mugshot.JPG,05477d4,NULL,04_01_2008,jpeg,NULL,nd1S05477,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235054,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235054,2008-092-049-post-mugshot.JPG,4a5aea63aa374e6a4ba4804e3e9c91b6,jpg,863108,12_06_2012,0,ok,nd1S05477,Female,Given,1987,Given,White,Retrospectively,608,02_12_2010,197953,NULL
44233,nd5R55170,2008-092-049-hq.NEF,05477d5,NULL,04_01_2008,nef,NULL,nd1S05477,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235051,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235051,2008-092-049-hq.NEF,08d5547260d552070cb4da3b2824543e,nef,8619165,05_16_2012,0,ok,nd1S05477,Female,Given,1987,Given,White,Retrospectively,608,02_12_2010,197953,NULL
44234,nd5R55171,2008-092-049-passport.NEF,05477d6,NULL,04_01_2008,nef,NULL,nd1S05477,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235052,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235052,2008-092-049-passport.NEF,b209fb127ae5c8ba0dc111c86d5fb357,nef,5318586,05_16_2012,0,ok,nd1S05477,Female,Given,1987,Given,White,Retrospectively,608,02_12_2010,197953,NULL
44232,nd5R55172,2008-092-049-face-closeup.NEF,05477d7,NULL,04_01_2008,nef,NULL,nd1S05477,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235050,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235050,2008-092-049-face-closeup.NEF,8d93374eb6b8f3eda2f884a1ae9458df,nef,8757705,05_16_2012,0,ok,nd1S05477,Female,Given,1987,Given,White,Retrospectively,608,02_12_2010,197953,NULL
44231,nd5R55173,2008-092-048-pre-mugshot.JPG,05204d285,NULL,04_01_2008,jpeg,NULL,nd1S05204,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235049,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235049,2008-092-048-pre-mugshot.JPG,1fcf8001ab4e64cbcd3aaa343ef8fd9b,jpg,863550,05_04_2012,0,ok,nd1S05204,Male,Given,1986,Given,White,Retrospectively,478,06_12_2009,189634,NULL
44228,nd5R55174,2008-092-048-post-activity-still.NEF,05204d286,NULL,04_01_2008,nef,NULL,nd1S05204,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235046,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235046,2008-092-048-post-activity-still,e6c71c62044547b7f097eac90c3e7158,nef,8710424,05_16_2012,0,ok,nd1S05204,Male,Given,1986,Given,White,Retrospectively,478,06_12_2009,189634,NULL
44229,nd5R55175,2008-092-048-post-mugshot.JPG,05204d287,NULL,04_01_2008,jpeg,NULL,nd1S05204,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235047,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235047,2008-092-048-post-mugshot.JPG,1c940d9cae6fab764ab235ac382d57bb,jpg,841471,05_16_2012,0,ok,nd1S05204,Male,Given,1986,Given,White,Retrospectively,478,06_12_2009,189634,NULL
44230,nd5R55176,2008-092-048-pre-activity-still.NEF,05204d288,NULL,04_01_2008,nef,NULL,nd1S05204,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235048,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235048,2008-092-048-pre-activity-still.,9e1c597c6093acecdd823b1804ef61a7,nef,8708522,05_16_2012,0,ok,nd1S05204,Male,Given,1986,Given,White,Retrospectively,478,06_12_2009,189634,NULL
44227,nd5R55177,2008-092-048-passport.NEF,05204d289,NULL,04_01_2008,nef,NULL,nd1S05204,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235045,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235045,2008-092-048-passport.NEF,f19ee13fcf714d6ab26d17a5fe32e746,nef,5435591,05_16_2012,0,ok,nd1S05204,Male,Given,1986,Given,White,Retrospectively,478,06_12_2009,189634,NULL
44226,nd5R55178,2008-092-048-hq.NEF,05204d290,NULL,04_01_2008,nef,NULL,nd1S05204,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235044,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235044,2008-092-048-hq.NEF,44483d6527177218a9a1f88425b97212,nef,8923619,05_16_2012,0,ok,nd1S05204,Male,Given,1986,Given,White,Retrospectively,478,06_12_2009,189634,NULL
44224,nd5R55179,2008-092-047-pre-mugshot.JPG,05507d1,NULL,04_01_2008,jpeg,NULL,nd1S05507,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235042,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235042,2008-092-047-pre-mugshot.JPG,f77e13f8eaec19ad7fcb6834defcdad9,jpg,877289,05_16_2012,0,ok,nd1S05507,Female,Given,1988,Given,White,Retrospectively,32,06_12_2009,189622,NULL
44225,nd5R55180,2008-092-048-face-closeup.NEF,05204d291,NULL,04_01_2008,nef,NULL,nd1S05204,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235043,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235043,2008-092-048-face-closeup.NEF,caba18e16dcf07f3ca8c17c05a31f070,nef,8926925,05_04_2012,0,ok,nd1S05204,Male,Given,1986,Given,White,Retrospectively,478,06_12_2009,189634,NULL
44223,nd5R55181,2008-092-047-pre-activity-still.NEF,05507d2,NULL,04_01_2008,nef,NULL,nd1S05507,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235041,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235041,2008-092-047-pre-activity-still.,616657e62b32f7b8c63fa351130dd750,nef,8913405,08_30_2012,0,ok,nd1S05507,Female,Given,1988,Given,White,Retrospectively,32,06_12_2009,189622,NULL
44221,nd5R55182,2008-092-047-post-activity-still.NEF,05507d3,NULL,04_01_2008,nef,NULL,nd1S05507,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235039,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235039,2008-092-047-post-activity-still,967d3b9f01ca34c06867ad49b52f49bc,nef,8474309,08_30_2012,0,ok,nd1S05507,Female,Given,1988,Given,White,Retrospectively,32,06_12_2009,189622,NULL
44222,nd5R55183,2008-092-047-post-mugshot.JPG,05507d4,NULL,04_01_2008,jpeg,NULL,nd1S05507,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235040,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235040,2008-092-047-post-mugshot.JPG,58240f1b465f863cb114a02fa6f1e16f,jpg,864077,05_04_2012,0,ok,nd1S05507,Female,Given,1988,Given,White,Retrospectively,32,06_12_2009,189622,NULL
44219,nd5R55184,2008-092-047-hq.NEF,05507d5,NULL,04_01_2008,nef,NULL,nd1S05507,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235037,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235037,2008-092-047-hq.NEF,4665253a97ee6bc20fc27fe8c2075607,nef,8719433,05_16_2012,0,ok,nd1S05507,Female,Given,1988,Given,White,Retrospectively,32,06_12_2009,189622,NULL
44220,nd5R55185,2008-092-047-passport.NEF,05507d6,NULL,04_01_2008,nef,NULL,nd1S05507,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235038,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235038,2008-092-047-passport.NEF,6067214bae940bc3b4a101d1a3a4e196,nef,5460958,12_05_2012,0,ok,nd1S05507,Female,Given,1988,Given,White,Retrospectively,32,06_12_2009,189622,NULL
44218,nd5R55186,2008-092-047-face-closeup.NEF,05507d7,NULL,04_01_2008,nef,NULL,nd1S05507,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00041,nd1N00012,nd1I00010,nd1I00010,NULL,enrolled,235036,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235036,2008-092-047-face-closeup.NEF,b27b3d9fe65c33e314a21b3e9208fa46,nef,8601895,05_16_2012,0,ok,nd1S05507,Female,Given,1988,Given,White,Retrospectively,32,06_12_2009,189622,NULL
44217,nd5R55187,2008-092-046-pre-mugshot.JPG,05429d26,NULL,04_01_2008,jpeg,NULL,nd1S05429,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235035,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235035,2008-092-046-pre-mugshot.JPG,74d643768bae625ebb81ba79bddb2c8e,jpg,869642,05_16_2012,0,ok,nd1S05429,Male,Given,1987,Given,White,Retrospectively,57,06_12_2009,189610,NULL
44214,nd5R55188,2008-092-046-post-activity-still.NEF,05429d27,NULL,04_01_2008,nef,NULL,nd1S05429,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235032,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235032,2008-092-046-post-activity-still,a0c3ea3528b7142aba13e040da66c6f1,nef,8792648,05_16_2012,0,ok,nd1S05429,Male,Given,1987,Given,White,Retrospectively,57,06_12_2009,189610,NULL
44215,nd5R55189,2008-092-046-post-mugshot.JPG,05429d28,NULL,04_01_2008,jpeg,NULL,nd1S05429,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00014,nd1I00010,nd4I00010,NULL,enrolled,235033,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235033,2008-092-046-post-mugshot.JPG,48dfefd9cec03823ae0e1f3bd91f23ee,jpg,867549,05_16_2012,0,ok,nd1S05429,Male,Given,1987,Given,White,Retrospectively,57,06_12_2009,189610,NULL
44216,nd5R55190,2008-092-046-pre-activity-still.NEF,05429d29,NULL,04_01_2008,nef,NULL,nd1S05429,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00013,Inside,nd1C00011,nd1E00043,nd1N00012,nd1I00010,nd4I00010,NULL,enrolled,235034,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235034,2008-092-046-pre-activity-still.,669e885be95d64e89c12ac699343e1ae,nef,9105255,05_02_2012,0,ok,nd1S05429,Male,Given,1987,Given,White,Retrospectively,57,06_12_2009,189610,NULL
44213,nd5R55191,2008-092-046-passport.NEF,05429d30,NULL,04_01_2008,nef,NULL,nd1S05429,No,Retrospectively,BlankStare,Given,NULL,NULL,NULL,NULL,NULL,NULL,NULL,nd1T00010,Inside,nd1C00011,nd1E00042,nd1N00013,nd1I00010,nd1I00010,NULL,enrolled,235031,flynn,08_23_2008,08_12_2008,dthomas4,NULL,1218579585,NULL,235031,2008-092-046-passport.NEF,f695c54e2ea18987beb6ac70e213ae12,nef,5403654,05_16_2012,0,ok,nd1S05429,Male,Given,1987,Given,White,Retrospectively,57,06_12_2009,189610,NULL
